PCB: 008
ASM: 000
LOT: 00000
FW:  1477971088
CH1:  AMPS   10A
CH2:  VOLT   60V
SMPL: 0032 0125Hz
UTC TIME SEC  ,CH1 AMPS DC  ,CH2 VOLT DC  
1545579312.760,-2.158840E-03, 4.118435E000
1545579322.761,-2.178073E-03, 4.118526E000
1545579332.760,-2.182881E-03, 4.118489E000
1545579342.760,-2.250194E-03, 4.118105E000
1545579352.761,-2.187688E-03, 4.118270E000
1545579362.760,-7.212162E-05, 4.118709E000
1545579372.760,-7.212162E-05, 4.118728E000
1545579379.707,-5.769729E-05, 4.118600E000
1545579391.741,-8.173782E-05, 4.118801E000
1545579399.996,-7.212162E-05, 4.118654E000
1545579410.062, 1.073602E-01, 4.138732E000
1545579420.357, 1.303045E-01, 4.143568E000
1545579430.647, 1.315786E-01, 4.144136E000
1545579440.886, 1.321652E-01, 4.144594E000
1545579451.134, 1.329490E-01, 4.145015E000
1545579463.132, 1.336557E-01, 4.145784E000
1545579473.132, 1.316748E-01, 4.145601E000
1545579483.132, 1.311507E-01, 4.145748E000
1545579493.132, 1.318719E-01, 4.146023E000
1545579503.133, 1.315017E-01, 4.146151E000
1545579513.132, 1.313719E-01, 4.146261E000
1545579523.131, 1.314584E-01, 4.146463E000
1545579533.132, 1.320354E-01, 4.146664E000
1545579543.131, 1.330691E-01, 4.147030E000
1545579553.127, 1.332855E-01, 4.147214E000
1545579563.132, 1.333336E-01, 4.147360E000
1545579573.132, 1.329586E-01, 4.147433E000
1545579583.132, 1.320450E-01, 4.147378E000
1545579593.127, 1.326220E-01, 4.147616E000
1545579603.132, 1.318335E-01, 4.147616E000
1545579613.127, 1.323768E-01, 4.147818E000
1545579623.132, 1.327278E-01, 4.148056E000
1545579633.132, 1.319104E-01, 4.147983E000
1545579643.132, 1.315690E-01, 4.148074E000
1545579653.132, 1.329153E-01, 4.148459E000
1545579663.131, 1.322325E-01, 4.148422E000
1545579673.132, 1.320594E-01, 4.148532E000
1545579683.132, 1.320162E-01, 4.148605E000
1545579693.132, 1.316604E-01, 4.148679E000
1545579703.132, 1.308815E-01, 4.148642E000
1545579713.132, 1.318623E-01, 4.148972E000
1545579723.132, 1.314200E-01, 4.149027E000
1545579733.132, 1.296410E-01, 4.148789E000
1545579743.132, 1.295015E-01, 4.148899E000
1545579753.132, 1.290448E-01, 4.148862E000
1545579763.132, 1.290640E-01, 4.149027E000
1545579773.132, 1.293236E-01, 4.149192E000
1545579783.132, 1.289871E-01, 4.149265E000
1545579793.127, 1.290832E-01, 4.149375E000
1545579803.132, 1.281360E-01, 4.149320E000
1545579813.132, 1.283284E-01, 4.149412E000
1545579823.132, 1.285687E-01, 4.149613E000
1545579833.127, 1.276264E-01, 4.149558E000
1545579843.132, 1.277225E-01, 4.149705E000
1545579853.127, 1.282755E-01, 4.149851E000
1545579863.127, 1.272850E-01, 4.149778E000
1545579873.132, 1.268667E-01, 4.149888E000
1545579883.132, 1.274773E-01, 4.150053E000
1545579893.127, 1.273283E-01, 4.150145E000
1545579903.127, 1.263234E-01, 4.150053E000
1545579913.132, 1.260733E-01, 4.150145E000
1545579923.131, 1.251117E-01, 4.150089E000
1545579933.132, 1.239289E-01, 4.149925E000
1545579943.132, 1.251165E-01, 4.150254E000
1545579953.127, 1.242511E-01, 4.150181E000
1545579963.132, 1.247463E-01, 4.150383E000
1545579973.127, 1.239578E-01, 4.150383E000
1545579983.132, 1.252367E-01, 4.150694E000
1545579993.132, 1.249531E-01, 4.150731E000
1545580003.132, 1.239914E-01, 4.150657E000
1545580013.132, 1.237943E-01, 4.150731E000
1545580023.127, 1.235779E-01, 4.150877E000
1545580033.132, 1.241693E-01, 4.151060E000
1545580043.127, 1.235587E-01, 4.151005E000
1545580053.127, 1.236452E-01, 4.151152E000
1545580063.132, 1.238953E-01, 4.151317E000
1545580073.132, 1.237943E-01, 4.151408E000
1545580083.131, 1.234674E-01, 4.151445E000
1545580097.704, 1.229673E-01, 4.151244E000
1545580101.933, 1.229625E-01, 4.151207E000
1545580112.181, 1.224240E-01, 4.151207E000
1545580122.499, 1.224625E-01, 4.151372E000
